Date,Latitude,Longitude,Maximum Wind
19730810,13.7,26.0,30
19730810,14.0,28.0,30
19730810,13.5,30.7,25
19730811,13.0,33.5,25
19730811,12.5,36.2,25
19730811,12.0,39.0,20
19730818,20.5,83.7,30
19730818,21.0,84.8,30
19730818,21.2,86.0,35
19730819,21.3,86.9,50
19730819,21.3,87.6,55
19730819,21.2,88.3,55
19730819,21.2,89.0,50
19730820,21.1,89.6,45
19730820,20.7,90.5,45
19730820,20.3,91.2,45
19730820,19.8,91.7,65
19730821,19.4,91.9,70
19730821,19.0,92.1,80
19730821,18.4,92.3,60
19730821,17.6,92.1,40
19730822,17.2,91.5,30
19730825,11.0,14.0,30
19730825,10.9,15.2,30
19730826,10.8,16.4,30
19730826,10.7,17.7,30
19730826,10.5,19.0,30
19730826,10.5,20.5,30
19730827,10.5,22.0,30
19730827,10.5,23.0,30
19730827,10.5,24.0,30
19730827,10.5,25.5,30
19730828,10.5,27.0,30
19730828,10.5,28.5,30
19730828,10.5,30.0,40
19730828,10.4,31.8,40
19730829,10.3,33.5,40
19730829,10.3,35.3,40
19730829,10.2,37.0,40
19730829,10.2,38.4,40
19730830,10.1,39.8,40
19730830,10.1,40.8,40
19730830,10.0,41.8,45
19730830,10.4,43.0,45
19730831,10.8,44.3,45
19730831,11.2,45.3,50
19730831,11.8,46.4,50
19730831,12.5,47.8,50
19730901,13.2,49.2,50
19730901,13.7,50.7,50
19730901,14.3,52.3,50
19730901,14.5,53.3,50
19730902,14.7,54.4,55
19730902,14.9,55.5,60
19730902,15.2,56.8,60
19730902,15.3,57.7,55
19730903,15.6,58.6,55
19730903,16.0,59.5,55
19730903,16.4,60.3,50
19730903,16.8,61.6,30
19730904,17.1,62.7,30
19730904,17.7,63.8,30
19730904,18.4,65.0,30
19730904,19.0,66.2,30
19730901,20.5,86.5,30
19730902,21.3,86.8,30
19730902,21.9,87.0,30
19730902,22.5,87.1,30
19730902,23.1,87.4,30
19730903,24.0,88.0,40
19730903,25.0,88.9,50
19730903,25.9,89.9,60
19730903,26.5,91.0,60
19730904,27.0,92.4,60
19730904,26.9,93.0,60
19730904,27.5,93.1,60
19730904,28.4,94.0,60
19730905,29.0,94.9,55
19730905,28.9,95.8,50
19730905,28.1,96.0,45
19730905,28.0,95.5,40
19730906,28.0,95.2,45
19730906,29.0,95.6,40
19730906,29.8,96.3,35
19730906,30.3,98.1,30
19730907,30.2,100.,30
19730907,29.2,101.,30
19730906,18.0,86.0,20
19730906,18.6,86.4,25
19730907,19.3,86.8,25
19730907,19.9,87.1,25
19730907,20.5,87.5,25
19730907,21.6,88.7,25
19730908,22.7,89.0,25
19730908,23.9,89.7,30
19730908,25.0,90.5,30
19730908,25.7,90.5,30
19730909,26.5,90.5,30
19730909,27.2,90.5,-99
19730909,28.0,90.5,-99
19730909,28.0,90.8,30
19730910,28.0,91.2,30
19730910,28.0,91.6,30
19730910,28.0,92.0,30
19730910,28.0,93.0,30
19730911,28.0,94.0,30
19730911,28.0,95.0,30
19730911,28.0,96.0,30
19730911,28.5,95.7,30
19730912,29.0,95.5,30
19730912,29.5,95.2,30
19730912,30.0,95.0,-99
19730914,10.5,22.4,30
19730914,11.3,23.2,30
19730915,12.2,24.3,30
19730915,13.1,25.0,30
19730915,14.0,25.7,40
19730915,15.1,26.8,40
19730916,16.2,28.1,40
19730916,17.2,29.4,40
19730916,18.2,30.7,40
19730916,19.2,32.2,40
19730917,20.2,33.8,45
19730917,21.1,35.3,45
19730917,22.6,36.8,50
19730917,24.5,38.3,50
19730918,25.3,39.8,50
19730918,26.0,41.7,50
19730918,26.5,43.5,55
19730918,26.7,45.2,60
19730919,26.9,47.0,65
19730919,27.1,48.7,65
19730919,27.1,50.1,70
19730919,27.2,51.5,75
19730920,27.8,52.4,75
19730920,28.7,53.0,75
19730920,29.6,53.5,80
19730920,30.7,53.9,80
19730921,32.0,54.0,80
19730921,33.3,53.9,80
19730921,34.6,53.4,80
19730921,36.0,52.5,90
19730922,37.5,50.9,90
19730922,39.5,48.5,95
19730922,42.1,45.2,100
19730922,44.7,41.5,95
19730923,48.6,37.0,80
19730923,52.3,31.6,60
19730923,55.5,25.0,50
19730924,28.5,77.5,20
19730924,28.8,77.8,25
19730925,29.2,78.0,25
19730925,29.6,78.3,25
19730925,30.0,78.5,25
19730925,29.8,79.6,25
19730926,29.7,80.7,25
19730926,29.6,81.8,25
19730926,29.5,83.0,-99
19731008,30.0,65.8,30
19731009,30.3,63.9,30
19731009,30.7,62.3,40
19731009,31.0,60.2,45
19731009,31.5,57.8,55
19731010,31.9,55.2,65
19731010,32.5,51.7,65
19731010,33.1,48.1,65
19731010,33.8,44.9,65
19731011,35.1,41.9,65
19731011,36.8,38.3,70
19731011,38.7,34.5,70
19731011,40.7,30.2,70
19731012,42.7,25.8,70
19731012,45.4,21.5,65
19731012,47.2,16.4,65
19731012,48.0,13.0,65
19731013,48.2,10.2,65
19731013,48.2,8.0W,65
19731013,47.9,6.5W,65
19731010,24.0,70.5,20
19731010,24.9,68.5,25
19731011,25.8,66.5,25
19731011,26.6,64.5,25
19731011,27.5,62.5,25
19731011,28.5,60.3,25
19731012,29.5,58.0,25
19731012,30.5,55.8,20
19731012,31.5,53.5,20
19731016,16.3,82.0,30
19731016,16.9,81.9,30
19731016,17.6,81.8,30
19731017,18.1,81.6,30
19731017,18.4,81.1,30
19731017,18.8,80.7,30
19731017,19.1,80.3,30
19731018,19.5,79.9,40
19731018,20.1,79.7,45
19731018,20.7,79.6,50
19731018,21.3,79.3,60
19731019,22.0,79.0,50
19731019,22.6,78.9,50
19731019,23.0,78.5,50
19731019,23.3,78.0,50
19731020,23.6,77.5,50
19731020,24.0,76.8,50
19731020,24.4,76.3,50
19731020,24.8,76.0,50
19731021,25.1,75.9,45
19731021,25.3,75.8,45
19731021,25.4,75.8,45
19731021,25.5,75.8,35
19731022,25.6,75.7,35
19731022,25.6,75.6,45
19731022,25.6,75.7,40
19731022,25.6,75.7,30
19731023,25.6,75.7,30
19731023,25.6,75.7,30
19731023,25.6,75.7,30
19731023,25.7,75.3,30
19731024,26.0,74.5,30
19731024,27.2,72.6,30
19731024,28.6,71.7,35
19731024,29.9,71.4,40
19731025,30.8,71.2,45
19731025,31.7,71.0,50
19731025,32.5,70.9,60
19731025,33.2,70.8,60
19731026,34.1,70.4,60
19731026,34.8,69.8,60
19731026,35.5,69.0,60
19731026,36.2,67.8,60
19731027,36.9,65.9,55
19731027,38.8,63.2,55
19731027,41.2,60.8,55
19731027,43.7,58.6,55
19731028,45.4,55.2,55
19731028,47.5,51.5,55
19731028,51.2,48.1,55
19731028,54.9,44.9,50
19731029,57.5,42.7,45
19731029,59.6,41.2,40
19731029,60.8,40.6,40
19731029,61.4,40.5,35
19731030,61.8,40.4,30
19731117,10.0,80.0,20
19731117,10.7,80.8,25
19731118,10.2,81.5,30
19731118,10.3,82.2,30
19731118,10.5,83.0,30
19731118,10.8,84.0,-99
19740622,19.0,95.0,20
19740622,19.6,94.4,20
19740623,20.2,93.8,25
19740623,20.9,93.2,25
19740623,21.5,92.5,25
19740623,21.7,91.9,25
19740624,21.8,91.3,25
19740624,21.9,90.6,25
19740624,22.0,90.0,25
19740624,22.2,89.7,25
19740625,22.5,89.5,25
19740625,22.8,89.3,25
19740625,23.0,89.0,20
19740625,23.2,88.6,20
19740626,23.3,88.2,20
19740626,23.4,87.9,20
19740626,23.5,87.5,20
19740624,24.0,88.0,30
19740625,25.4,86.2,40
19740625,27.5,83.2,45
19740625,28.8,81.5,55
19740625,31.0,78.7,55
19740626,33.5,75.5,35
19740630,18.0,21.0,-99
19740630,18.0,22.7,25
